,snapped_at,price,market_cap,total_volume,snapped_at_datetime,price_coll_vs_usd,price_eth_vs_usd,log_returns,volatility
663,2020-07-19 00:00:00 UTC,1.8682417681587975,29550885.778233968,616962.1783093325,2020-07-19 00:00:00+00:00,1.8682417681587975,221.82807122254025,,
664,2020-07-20 00:00:00 UTC,1.901455778311768,30097798.878458176,720000.6978418258,2020-07-20 00:00:00+00:00,1.901455778311768,224.31670548594505,0.017622034262153443,
665,2020-07-21 00:00:00 UTC,1.941439094468225,30697210.324735828,852977.0517703547,2020-07-21 00:00:00+00:00,1.941439094468225,225.39759443485244,0.02080970744578003,0.04306309335642531
666,2020-07-22 00:00:00 UTC,1.982023646168684,31295726.50041658,728862.5993311972,2020-07-22 00:00:00+00:00,1.982023646168684,247.4275410848339,0.02068886694615547,0.034313814309393786
667,2020-07-23 00:00:00 UTC,2.1202513392465048,33456827.18597231,943033.3778472184,2020-07-23 00:00:00+00:00,2.1202513392465048,248.93012523209245,0.06741627160993878,0.46140218336305616
668,2020-07-24 00:00:00 UTC,2.2568505975369693,35667154.00094438,1068324.9530548186,2020-07-24 00:00:00+00:00,2.2568505975369693,266.13970806704395,0.062435662585166314,0.4770006742462787
669,2020-07-25 00:00:00 UTC,2.7491621351994047,43472648.29749836,1379504.8397930693,2020-07-25 00:00:00+00:00,2.7491621351994047,256.21892337063565,0.1973258866551655,1.3361212481161107
670,2020-07-26 00:00:00 UTC,3.1692176593846138,50026435.83576166,1548956.3424570905,2020-07-26 00:00:00+00:00,3.1692176593846138,260.3415097477362,0.14218857513807834,1.336930930707009
671,2020-07-27 00:00:00 UTC,2.8837841610539976,45601498.96960763,2351636.6158050927,2020-07-27 00:00:00+00:00,2.8837841610539976,280.333547997722,-0.09438138579524863,1.7208300964274716
672,2020-07-28 00:00:00 UTC,2.9959870463469143,47348429.48111431,1200076.71355483,2020-07-28 00:00:00+00:00,2.9959870463469143,337.7921754587072,0.03817036550820107,1.6042523575211722
673,2020-07-29 00:00:00 UTC,2.826766419122521,44728895.11480472,1435768.5312844007,2020-07-29 00:00:00+00:00,2.826766419122521,341.0796489185503,-0.058140291699455574,1.6585094696982032
674,2020-07-30 00:00:00 UTC,2.8257272604257464,44712557.72349549,1106119.2982665575,2020-07-30 00:00:00+00:00,2.8257272604257464,398.4307850845948,-0.00036768151099092174,1.5837539781995862
675,2020-07-31 00:00:00 UTC,2.901047508618638,45860066.62981429,1651205.1039642347,2020-07-31 00:00:00+00:00,2.901047508618638,389.9448221775502,0.026306112854392615,1.5024930894290298
676,2020-08-01 00:00:00 UTC,3.056095675662172,48256933.29762686,2015167.2777925003,2020-08-01 00:00:00+00:00,3.056095675662172,347.78135772227546,0.05206629665493758,1.4332914096901852
677,2020-08-02 00:00:00 UTC,3.0425860951647627,48104084.20909452,1819053.6267764373,2020-08-02 00:00:00+00:00,3.0425860951647627,346.36906994261665,-0.0044303353091975925,1.3874226349398082
678,2020-08-03 00:00:00 UTC,3.2196595882604555,50795141.66838217,935415.9360300208,2020-08-03 00:00:00+00:00,3.2196595882604555,358.2845168676378,0.0565677930501623,1.3347901662007964
679,2020-08-04 00:00:00 UTC,3.406258963999449,53826009.89576782,1816083.4867773624,2020-08-04 00:00:00+00:00,3.406258963999449,372.3570110185702,0.05633897502257319,1.2865956198818884
680,2020-08-05 00:00:00 UTC,3.388849609609986,53746693.772712246,1779351.704124482,2020-08-05 00:00:00+00:00,3.388849609609986,359.4387121135216,-0.005124095455734548,1.2562079789974532
681,2020-08-06 00:00:00 UTC,3.260453734094981,51576954.5969618,2631721.884648291,2020-08-06 00:00:00+00:00,3.260453734094981,362.0442891370599,-0.03862414767169411,1.262650218825152
682,2020-08-07 00:00:00 UTC,3.159213477399708,49925916.23567805,2991461.6295041605,2020-08-07 00:00:00+00:00,3.159213477399708,358.0532310647092,-0.03154327087026069,1.254009637562137
683,2020-08-08 00:00:00 UTC,3.247228230969511,51759070.23298813,3295800.49247186,2020-08-08 00:00:00+00:00,3.247228230969511,327.8909356942679,0.027478683385951046,1.213388843603513
684,2020-08-09 00:00:00 UTC,3.19372189819181,50633012.04498115,2084514.9824125036,2020-08-09 00:00:00+00:00,3.19372189819181,326.9598139741636,-0.016614804516523158,1.1914409098739795
685,2020-08-10 00:00:00 UTC,3.1364116109995024,49966880.07007049,2768120.739431104,2020-08-10 00:00:00+00:00,3.1364116109995024,331.9138051489657,-0.018107628547890796,1.1705865125224904
686,2020-08-11 00:00:00 UTC,3.2263381600243317,50890347.82734318,3298132.8335946826,2020-08-11 00:00:00+00:00,3.2263381600243317,310.05462840596994,0.028268450144912843,1.1373596549761493
687,2020-08-12 00:00:00 UTC,3.0440450692226597,48413080.712828085,3296481.929047672,2020-08-12 00:00:00+00:00,3.0440450692226597,288.04702626534885,-0.058160551717031786,1.1587192152606651
688,2020-08-13 00:00:00 UTC,3.0631896365257423,48518339.89625638,3147880.215992838,2020-08-13 00:00:00+00:00,3.0631896365257423,258.9194627345456,0.006269492146388316,1.1283983144222065
689,2020-08-14 00:00:00 UTC,3.153328163855382,49796392.37212125,3187680.577099906,2020-08-14 00:00:00+00:00,3.153328163855382,280.8130146788337,0.02900171706806702,1.1002715959371883
690,2020-08-15 00:00:00 UTC,3.4739059599227304,55455053.75496773,3354791.4211309766,2020-08-15 00:00:00+00:00,3.4739059599227304,317.2936774724324,0.09682114274494234,1.12359629659406
691,2020-08-16 00:00:00 UTC,3.6861786621922743,58328475.89183959,3505445.0693904324,2020-08-16 00:00:00+00:00,3.6861786621922743,300.18215256198584,0.0593107307838416,1.1074581335452414
692,2020-08-17 00:00:00 UTC,3.5880367707820517,57430731.88882069,3066515.7863778784,2020-08-17 00:00:00+00:00,3.5880367707820517,284.69108328848546,-0.026985136142735972,1.099670962638869
693,2020-08-18 00:00:00 UTC,3.430992262588469,54391208.346336834,3601073.2729044524,2020-08-18 00:00:00+00:00,3.430992262588469,262.47807335859795,-0.04475568368491588,1.1055638097521188
694,2020-08-19 00:00:00 UTC,3.3427764888829,52983807.8134807,1951569.342074897,2020-08-19 00:00:00+00:00,3.3427764888829,286.1336070099866,-0.026047762966112824,1.0940990965174595
695,2020-08-20 00:00:00 UTC,3.3813660903679623,53801337.89535035,1831668.254109128,2020-08-20 00:00:00+00:00,3.3813660903679623,278.5971953381099,0.011478050828634127,1.0697911380406384
696,2020-08-21 00:00:00 UTC,3.3572283498899425,53218143.97394427,834218.5469610848,2020-08-21 00:00:00+00:00,3.3572283498899425,269.7366305781692,-0.007164058893444926,1.0500935436020225
697,2020-08-22 00:00:00 UTC,3.1919610344990232,50761373.76191223,1484688.7222694878,2020-08-22 00:00:00+00:00,3.1919610344990232,265.9369454655199,-0.0504802654193072,1.0577577728745566
698,2020-08-23 00:00:00 UTC,3.1485439830688398,49996044.7615484,1480727.95050303,2020-08-23 00:00:00+00:00,3.1485439830688398,267.4697236476019,-0.013695353895663512,1.040134506059521
699,2020-08-24 00:00:00 UTC,2.901176079642062,46131149.83838154,1598417.429049769,2020-08-24 00:00:00+00:00,2.901176079642062,241.4766205298395,-0.08182391889468157,1.0774626502374494
700,2020-08-25 00:00:00 UTC,2.942459725100145,46789671.57993067,1581371.9426028132,2020-08-25 00:00:00+00:00,2.942459725100145,246.2149709732745,0.014129673266399828,1.0560933480429515
701,2020-08-26 00:00:00 UTC,2.7645324964890583,43936549.05495837,1763063.6513439552,2020-08-26 00:00:00+00:00,2.7645324964890583,238.75431849081664,-0.06237433110059743,1.0672009234183606
702,2020-08-27 00:00:00 UTC,2.6850797231923216,42569620.69240965,1602129.6085630115,2020-08-27 00:00:00+00:00,2.6850797231923216,210.5281972798413,-0.029161122067155838,1.0538163266108156
703,2020-08-28 00:00:00 UTC,2.634622868437837,41866637.07661848,1119544.7050194717,2020-08-28 00:00:00+00:00,2.634622868437837,194.33493649003972,-0.01897037176659818,1.036850688497088
704,2020-08-29 00:00:00 UTC,2.88492250507104,45709159.117628895,1700959.7914093158,2020-08-29 00:00:00+00:00,2.88492250507104,222.13885617231483,0.09075799045448653,1.0670229675782459
705,2020-08-30 00:00:00 UTC,3.1462648001957856,50411929.37278697,1199921.8407421936,2020-08-30 00:00:00+00:00,3.1462648001957856,206.41325042813503,0.08671793325917107,1.0874901655043878
706,2020-08-31 00:00:00 UTC,3.2440972009075977,51481901.25826761,1796653.7729720436,2020-08-31 00:00:00+00:00,3.2440972009075977,197.96945236247697,0.03062112756141855,1.070542588484383
707,2020-09-01 00:00:00 UTC,3.640652815385329,57995091.096840754,2760131.103322995,2020-09-01 00:00:00+00:00,3.640652815385329,171.77744094493255,0.11532591136167235,1.117099324971921
708,2020-09-02 00:00:00 UTC,3.832548753014409,60909768.744460575,2082439.3591360848,2020-09-02 00:00:00+00:00,3.832548753014409,156.46899162898947,0.05136704217165875,1.1055893032217057
709,2020-09-03 00:00:00 UTC,3.14457803063511,49994152.43450306,2067829.628341548,2020-09-03 00:00:00+00:00,3.14457803063511,188.3527773486568,-0.19785034297458304,1.3184337662463075
710,2020-09-04 00:00:00 UTC,2.9216049522594485,46587608.01810128,2028819.5788133296,2020-09-04 00:00:00+00:00,2.9216049522594485,228.50328003667275,-0.07354660318388885,1.3260071803677707
711,2020-09-05 00:00:00 UTC,2.6443150231755337,42066791.16267981,1486880.292410681,2020-09-05 00:00:00+00:00,2.6443150231755337,199.59051553264695,-0.09972104513994993,1.3527130549195148
712,2020-09-06 00:00:00 UTC,2.0798362953068,33079449.81509536,3055754.655324093,2020-09-06 00:00:00+00:00,2.0798362953068,223.4613483872583,-0.24012287489112694,1.5695007160131358
713,2020-09-07 00:00:00 UTC,2.2536951751766967,35830429.0849261,1455434.055685431,2020-09-07 00:00:00+00:00,2.2536951751766967,217.08647395834424,0.08028198275831282,1.5722488361736497
714,2020-09-08 00:00:00 UTC,2.171188694494998,34518566.96293914,965020.9153907264,2020-09-08 00:00:00+00:00,2.171188694494998,231.14352894295095,-0.03729636614054427,1.5504161000374626
715,2020-09-09 00:00:00 UTC,2.198109246157871,35148603.639617994,673871.3342348203,2020-09-09 00:00:00+00:00,2.198109246157871,226.7185992848529,0.012322754220667902,1.5262578081457034
716,2020-09-10 00:00:00 UTC,2.2666794803401937,35978719.85291635,608185.8947078875,2020-09-10 00:00:00+00:00,2.2666794803401937,224.91340709342117,0.03071841931433092,1.506363096641473
717,2020-09-11 00:00:00 UTC,2.43637431623162,38692438.84293959,817225.4943386882,2020-09-11 00:00:00+00:00,2.43637431623162,206.81050478775015,0.07219502164750191,1.5040844841230734
718,2020-09-12 00:00:00 UTC,1.991507113433993,31811384.09386115,1316874.3228484266,2020-09-12 00:00:00+00:00,1.991507113433993,200.3285558009793,-0.2016193027059927,1.6256851196412858
719,2020-09-13 00:00:00 UTC,1.954707412392802,31033922.129463945,2066247.2969016728,2020-09-13 00:00:00+00:00,1.954707412392802,203.18932178158303,-0.018651174473919056,1.6005975132251358
720,2020-09-14 00:00:00 UTC,1.880346737100524,29554605.584812533,1280315.1270161674,2020-09-14 00:00:00+00:00,1.880346737100524,192.585683905776,-0.038784326593003605,1.5790597938057926
721,2020-09-15 00:00:00 UTC,1.949879831953696,31001821.433899444,1165724.4654096337,2020-09-15 00:00:00+00:00,1.949879831953696,205.51111919711505,0.03631155157382803,1.561846006951424
722,2020-09-16 00:00:00 UTC,2.026428842659997,31562226.93266799,496760.1179550586,2020-09-16 00:00:00+00:00,2.026428842659997,197.19896347978235,0.038507307014863344,1.545387618219571
723,2020-09-17 00:00:00 UTC,2.189040096156461,34780774.89377967,925327.9094051728,2020-09-17 00:00:00+00:00,2.189040096156461,203.28719634179097,0.07718808243167731,1.546259241809694
724,2020-09-18 00:00:00 UTC,2.5986722653320338,41171839.37373832,1132936.5540693332,2020-09-18 00:00:00+00:00,2.5986722653320338,227.08056705038587,0.17153751192836736,1.6269960107501766
725,2020-09-19 00:00:00 UTC,2.7035790604898136,42983914.98273547,494895.2444099396,2020-09-19 00:00:00+00:00,2.7035790604898136,219.05792926762416,0.03957582575409857,1.6074741788073865
726,2020-09-20 00:00:00 UTC,2.714066380118144,43181308.821181774,528967.1936640581,2020-09-20 00:00:00+00:00,2.714066380118144,224.86795657659744,0.0038715463544893767,1.5836823581698312
